"models","params","target","forecast_date"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-06-07"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-06-07"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-06-07"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-06-07"
"DDS-NBDS",0,"1 wk ahead cum death","2021-06-07"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-06-07"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-06-07"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-06-07"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-06-07"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-06-07"
"CU-select",0,"1 wk ahead cum death","2021-06-07"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-06-07"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-06-07"
"IHME-CurveFit",0,"1 wk ahead cum death","2021-06-07"
"Karlen-pypm",0.610522236180497,"1 wk ahead inc case","2021-06-07"
"LNQ-ens1",0.173435780590952,"1 wk ahead inc case","2021-06-07"
"CU-select",0.16416296019697,"1 wk ahead inc case","2021-06-07"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-06-07"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-06-07"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-06-07"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-06-07"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-06-07"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-06-07"
"Microsoft-DeepSTIA",0,"1 wk ahead inc case","2021-06-07"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-06-07"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-06-07"
"UChicagoCHATTOPADHYAY-UnIT",0,"1 wk ahead inc case","2021-06-07"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-06-07"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-06-07"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-06-07"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-06-07"
"CEID-Walk",0,"1 wk ahead inc case","2021-06-07"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-06-07"
"UMass-MechBayes",0.125442029612519,"4 wk ahead inc death","2021-06-14"
"Karlen-pypm",0.218608293845963,"4 wk ahead inc death","2021-06-14"
"RobertWalraven-ESG",0.200502871470925,"4 wk ahead inc death","2021-06-14"
"JHU_CSSE-DECOM",0.163903298142478,"4 wk ahead inc death","2021-06-14"
"USC-SI_kJalpha",0.256220527131336,"4 wk ahead inc death","2021-06-14"
"CU-select",0,"4 wk ahead inc death","2021-06-14"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-06-14"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-06-14"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-06-14"
"OliverWyman-Navigator",0,"4 wk ahead inc death","2021-06-14"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-06-14"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-06-14"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-06-14"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-06-14"
"CEID-Walk",0,"4 wk ahead inc death","2021-06-14"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-06-14"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-06-14"
"IEM_MED-CovidProject",0,"4 wk ahead inc death","2021-06-14"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-06-14"
"Karlen-pypm",0.296418788384738,"4 wk ahead cum death","2021-06-14"
"UMass-MechBayes",0.25562488494156,"4 wk ahead cum death","2021-06-14"
"BPagano-RtDriven",0.33057391589609,"4 wk ahead cum death","2021-06-14"
"OliverWyman-Navigator",0.118751774551606,"4 wk ahead cum death","2021-06-14"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-06-14"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-06-14"
"CEID-Walk",0,"4 wk ahead cum death","2021-06-14"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-06-14"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-06-14"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-06-14"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-06-14"
"CU-select",0,"4 wk ahead cum death","2021-06-14"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-06-14"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-06-14"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-06-14"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-06-14"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-06-14"
"Karlen-pypm",0.194275059205402,"4 wk ahead inc case","2021-06-14"
"JHUAPL-Bucky",0.184108679698641,"4 wk ahead inc case","2021-06-14"
"CU-select",0.240234462163455,"4 wk ahead inc case","2021-06-14"
"USC-SI_kJalpha",0.0653588102785704,"4 wk ahead inc case","2021-06-14"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-06-14"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-06-14"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-06-14"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-06-14"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-06-14"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-06-14"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-06-14"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-06-14"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-06-14"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-06-14"
"CEID-Walk",0,"4 wk ahead inc case","2021-06-14"
"Karlen-pypm",0.334932456332427,"3 wk ahead inc death","2021-06-14"
"UMass-MechBayes",0.295933552128942,"3 wk ahead inc death","2021-06-14"
"JHU_CSSE-DECOM",0.39350223233389,"3 wk ahead inc death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-06-14"
"RobertWalraven-ESG",0,"3 wk ahead inc death","2021-06-14"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-06-14"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-06-14"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-06-14"
"CU-select",0,"3 wk ahead inc death","2021-06-14"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-06-14"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-06-14"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-06-14"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-06-14"
"CEID-Walk",0,"3 wk ahead inc death","2021-06-14"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-06-14"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-06-14"
"IEM_MED-CovidProject",0,"3 wk ahead inc death","2021-06-14"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-06-14"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-06-14"
"Karlen-pypm",0.553748737990932,"3 wk ahead cum death","2021-06-14"
"BPagano-RtDriven",0.44763813015142,"3 wk ahead cum death","2021-06-14"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-06-14"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-06-14"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-06-14"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-06-14"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-06-14"
"CEID-Walk",0,"3 wk ahead cum death","2021-06-14"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-06-14"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-06-14"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-06-14"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-06-14"
"CU-select",0,"3 wk ahead cum death","2021-06-14"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-06-14"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-06-14"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-06-14"
"Karlen-pypm",0.436135874316683,"3 wk ahead inc case","2021-06-14"
"CU-select",0.229592887390277,"3 wk ahead inc case","2021-06-14"
"LANL-GrowthRate",-0.0220632302372294,"3 wk ahead inc case","2021-06-14"
"JHUAPL-Bucky",0.0211195534149989,"3 wk ahead inc case","2021-06-14"
"RobertWalraven-ESG",0.171722138812603,"3 wk ahead inc case","2021-06-14"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-06-14"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-06-14"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-06-14"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-06-14"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-06-14"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-06-14"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-06-14"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-06-14"
"CEID-Walk",0,"3 wk ahead inc case","2021-06-14"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-06-14"
"Microsoft-DeepSTIA",0.484195586579751,"2 wk ahead inc death","2021-06-14"
"Karlen-pypm",0.395846979815096,"2 wk ahead inc death","2021-06-14"
"UMass-MechBayes",0.0329075527992802,"2 wk ahead inc death","2021-06-14"
"JHU_CSSE-DECOM",0.0911648256025426,"2 wk ahead inc death","2021-06-14"
"RobertWalraven-ESG",0,"2 wk ahead inc death","2021-06-14"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-06-14"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-06-14"
"CU-select",0,"2 wk ahead inc death","2021-06-14"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-06-14"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-06-14"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-06-14"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-06-14"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-06-14"
"CEID-Walk",0,"2 wk ahead inc death","2021-06-14"
"IHME-CurveFit",0,"2 wk ahead inc death","2021-06-14"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-06-14"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-06-14"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-06-14"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-06-14"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-06-14"
"Microsoft-DeepSTIA",0.323474678870497,"2 wk ahead cum death","2021-06-14"
"Karlen-pypm",0.344881738677168,"2 wk ahead cum death","2021-06-14"
"BPagano-RtDriven",0.103739540732098,"2 wk ahead cum death","2021-06-14"
"MIT_CritData-GBCF",0.227714450780736,"2 wk ahead cum death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-06-14"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-06-14"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-06-14"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-06-14"
"CEID-Walk",0,"2 wk ahead cum death","2021-06-14"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-06-14"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-06-14"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-06-14"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-06-14"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-06-14"
"CU-select",0,"2 wk ahead cum death","2021-06-14"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-06-14"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-06-14"
"JHU_IDD-CovidSP",0,"2 wk ahead cum death","2021-06-14"
"IHME-CurveFit",0,"2 wk ahead cum death","2021-06-14"
"Karlen-pypm",0.584388314957628,"2 wk ahead inc case","2021-06-14"
"CU-select",0.358993146876086,"2 wk ahead inc case","2021-06-14"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-06-14"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-06-14"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-06-14"
"MUNI-ARIMA",0,"2 wk ahead inc case","2021-06-14"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-06-14"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-06-14"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-06-14"
"Microsoft-DeepSTIA",0,"2 wk ahead inc case","2021-06-14"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-06-14"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-06-14"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-06-14"
"JHU_IDD-CovidSP",0,"2 wk ahead inc case","2021-06-14"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-06-14"
"CEID-Walk",0,"2 wk ahead inc case","2021-06-14"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-06-14"
"Karlen-pypm",0.472500324924496,"1 wk ahead inc death","2021-06-14"
"UMass-MechBayes",0.329113360687828,"1 wk ahead inc death","2021-06-14"
"JHU_CSSE-DECOM",0.265553698030288,"1 wk ahead inc death","2021-06-14"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-06-14"
"Microsoft-DeepSTIA",0,"1 wk ahead inc death","2021-06-14"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-06-14"
"RobertWalraven-ESG",0,"1 wk ahead inc death","2021-06-14"
"MUNI-ARIMA",0,"1 wk ahead inc death","2021-06-14"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-06-14"
"CU-select",0,"1 wk ahead inc death","2021-06-14"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-06-14"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-06-14"
"CEID-Walk",0,"1 wk ahead inc death","2021-06-14"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-06-14"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-06-14"
"IHME-CurveFit",0,"1 wk ahead inc death","2021-06-14"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-06-14"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-06-14"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-06-14"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-06-14"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-06-14"
"Karlen-pypm",0.637865809252909,"1 wk ahead cum death","2021-06-14"
"SteveMcConnell-CovidComplete",0.110392702957963,"1 wk ahead cum death","2021-06-14"
"BPagano-RtDriven",0.252165000672381,"1 wk ahead cum death","2021-06-14"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-06-14"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-06-14"
"CEID-Walk",0,"1 wk ahead cum death","2021-06-14"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-06-14"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-06-14"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-06-14"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-06-14"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-06-14"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-06-14"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-06-14"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-06-14"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-06-14"
"CU-select",0,"1 wk ahead cum death","2021-06-14"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-06-14"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-06-14"
"IHME-CurveFit",0,"1 wk ahead cum death","2021-06-14"
"Karlen-pypm",0.383646027530117,"1 wk ahead inc case","2021-06-14"
"IEM_MED-CovidProject",0.465859387640566,"1 wk ahead inc case","2021-06-14"
"RobertWalraven-ESG",0.0601939466749601,"1 wk ahead inc case","2021-06-14"
"CU-select",0,"1 wk ahead inc case","2021-06-14"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-06-14"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-06-14"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-06-14"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-06-14"
"Microsoft-DeepSTIA",0,"1 wk ahead inc case","2021-06-14"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-06-14"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-06-14"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-06-14"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-06-14"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-06-14"
"CEID-Walk",0,"1 wk ahead inc case","2021-06-14"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-06-14"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-06-14"
"UMass-MechBayes",0.402531260725458,"4 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.260930549419457,"4 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0.152885613648049,"4 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0.22703037506933,"4 wk ahead inc death","2021-06-21"
"CU-select",0,"4 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"4 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"4 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-06-21"
"IEM_MED-CovidProject",0,"4 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-06-21"
"Karlen-pypm",0.494729714794853,"4 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0.122051750290676,"4 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.385330071886241,"4 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"4 wk ahead cum death","2021-06-21"
"CU-select",0,"4 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"4 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.572683256190932,"4 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.2431079747283,"4 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-06-21"
"CU-select",0,"4 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"4 wk ahead inc case","2021-06-21"
"Karlen-pypm",0.295196135873412,"3 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.310059592965737,"3 wk ahead inc death","2021-06-21"
"UMass-MechBayes",0.16110412156758,"3 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0.279362106362894,"3 wk ahead inc death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-06-21"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0,"3 wk ahead inc death","2021-06-21"
"RobertWalraven-ESG",0,"3 wk ahead inc death","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-06-21"
"CU-select",0,"3 wk ahead inc death","2021-06-21"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-06-21"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-06-21"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-06-21"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-06-21"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-06-21"
"CEID-Walk",0,"3 wk ahead inc death","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-06-21"
"DDS-NBDS",0,"3 wk ahead inc death","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-06-21"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-06-21"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.388401290906041,"3 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.430013479508431,"3 wk ahead cum death","2021-06-21"
"BPagano-RtDriven",0.182020655609004,"3 wk ahead cum death","2021-06-21"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-06-21"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-06-21"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-06-21"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-06-21"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-06-21"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-06-21"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-06-21"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-06-21"
"CEID-Walk",0,"3 wk ahead cum death","2021-06-21"
"CU-select",0,"3 wk ahead cum death","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-06-21"
"DDS-NBDS",0,"3 wk ahead cum death","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-06-21"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-06-21"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-06-21"
"Karlen-pypm",0.597140833176034,"3 wk ahead inc case","2021-06-21"
"CU-select",0.137870291302895,"3 wk ahead inc case","2021-06-21"
"LANL-GrowthRate",-0.0573513806478123,"3 wk ahead inc case","2021-06-21"
"RobertWalraven-ESG",0.145601239841363,"3 wk ahead inc case","2021-06-21"
"JHUAPL-Bucky",0.132859108888278,"3 wk ahead inc case","2021-06-21"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-06-21"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-06-21"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-06-21"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-06-21"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-06-21"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-06-21"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-06-21"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-06-21"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-06-21"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-06-21"
"CEID-Walk",0,"3 wk ahead inc case","2021-06-21"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-06-21"
"Karlen-pypm",0.639252072487109,"2 wk ahead inc death","2021-06-21"
"UMass-MechBayes",0.112133756830551,"2 wk ahead inc death","2021-06-21"
"USC-SI_kJalpha",0.169122696952995,"2 wk ahead inc death","2021-06-21"
"JHU_CSSE-DECOM",0.108542365072266,"2 wk ahead inc death","2021-06-21"
"Microsoft-DeepSTIA",0.0715336685495351,"2 wk ahead inc death","2021-06-21"
